"AmberWarningLamp","BatteryLevel","ClassCode","ControllerId","ControllerName","Count","DateTime","DeviceId","DiagnosticCode","DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","DiagnosticUnitOfMeasure","DiagnosticUnitOfMeasureName","DismissDateTime","DismissUserId","EntityStatus","FailureModeCode","FailureModeId","FailureModeName","FaultLampState","FaultState","Geotabld","Latitude","Longitude","MalfunctionLamp","numerictime","numerictime1","OBD2DTC","ProtectWarningLamp","RecordLastChangedUtc","RedStopLamp","Severity","SourceAddress","Speed","StmTime","Temperature","fivemintimeStart","fivemintimeEnd"
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3178253,-83.5610657,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,"2021-08-19 12:13:29",71.4885954838246,1629375000,1629375300
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3178253,-83.5610657,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,"2021-08-19 12:13:29",65.6641114782542,1629375000,1629375300
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3177986,-83.5610886,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,"2021-08-19 12:13:29",73.5274865757674,1629375000,1629375300
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3177719,-83.5611115,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,"2021-08-19 12:13:29",79.6316891163588,1629375000,1629375300
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.317749,-83.5611115,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,"2021-08-19 12:13:29",72.1397513523698,1629375000,1629375300
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3170052,-83.5615234,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",33,"2021-08-19 12:13:29",68.6348680173978,1629375000,1629375300
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3177719,-83.5611115,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,"2021-08-19 12:13:29",72.5631468975917,1629375000,1629375300
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3177719,-83.5611115,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,"2021-08-19 12:13:29",83.500590310432,1629375000,1629375300
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3172607,-83.5617523,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,"2021-08-19 12:13:29",77.9622877109796,1629375000,1629375300
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3172607,-83.5617523,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,"2021-08-19 12:13:29",71.0038255946711,1629375000,1629375300
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3172607,-83.5617828,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,"2021-08-19 12:13:29",78.6156939528883,1629375000,1629375300
"False",58.4,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 12:13:29.317","b5",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",40.3178253,-83.5610657,"False",1629375209.317,1629375000,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,"2021-08-19 12:13:29",77.4688516324386,1629375000,1629375300
