"AmberWarningLamp","BatteryLevel","ClassCode","ControllerId","ControllerName","Count","DateTime","DeviceId","DiagnosticCode","DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","DiagnosticUnitOfMeasure","DiagnosticUnitOfMeasureName","DismissDateTime","DismissUserId","EntityStatus","FailureModeCode","FailureModeId","FailureModeName","FaultLampState","FaultState","Geotabld","Latitude","Longitude","MalfunctionLamp","numerictime","numerictime1","OBD2DTC","ProtectWarningLamp","RecordLastChangedUtc","RedStopLamp","Severity","SourceAddress","Speed","StmTime","Temperature","fivemintimeStart","fivemintimeEnd"
FALSE,28.9161028340459,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 00:00:00","b13",1,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1412400324969,39.4792311661622,"MalfunctionLamp",1597881600,1597881600,"OBD2DTC","ProtectWarningLamp","2020-08-20 00:00:00","RedStopLamp","NULL","NULL",1,"2020-08-20 00:00:00",71.8416485283524,1597881600,1597881900
FALSE,18.1467521237209,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 00:30:00","b13",2,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.136763434139,39.4718643499051,"MalfunctionLamp",1597883400,1597883400,"OBD2DTC","ProtectWarningLamp","2020-08-20 00:30:00","RedStopLamp","NULL","NULL",48,"2020-08-20 00:30:00",73.7967320811003,1597883400,1597883700
FALSE,24.9460104620084,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 01:00:00","b13",3,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1362559648071,39.4765880446006,"MalfunctionLamp",1597885200,1597885200,"OBD2DTC","ProtectWarningLamp","2020-08-20 01:00:00","RedStopLamp","NULL","NULL",21,"2020-08-20 01:00:00",81.791190225631,1597885200,1597885500
FALSE,97.3054654663429,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 01:30:00","b13",4,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1364039872054,39.4765700948983,"MalfunctionLamp",1597887000,1597887000,"OBD2DTC","ProtectWarningLamp","2020-08-20 01:30:00","RedStopLamp","NULL","NULL",39,"2020-08-20 01:30:00",66.6438631387427,1597887000,1597887300
FALSE,59.1391475172713,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 02:00:00","b13",5,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1356051833934,39.4718755656959,"MalfunctionLamp",1597888800,1597888800,"OBD2DTC","ProtectWarningLamp","2020-08-20 02:00:00","RedStopLamp","NULL","NULL",27,"2020-08-20 02:00:00",79.7859343281016,1597888800,1597889100
FALSE,11.0802320064977,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 02:30:00","b13",6,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1364344549673,39.4805346501324,"MalfunctionLamp",1597890600,1597890600,"OBD2DTC","ProtectWarningLamp","2020-08-20 02:30:00","RedStopLamp","NULL","NULL",63,"2020-08-20 02:30:00",66.703269793652,1597890600,1597890900
FALSE,69.8446626309305,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 03:00:00","b13",7,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1362911543662,39.4777803531432,"MalfunctionLamp",1597892400,1597892400,"OBD2DTC","ProtectWarningLamp","2020-08-20 03:00:00","RedStopLamp","NULL","NULL",14,"2020-08-20 03:00:00",82.5737569062039,1597892400,1597892700
FALSE,33.5456889588386,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 03:30:00","b13",8,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1363115152813,39.4721359720411,"MalfunctionLamp",1597894200,1597894200,"OBD2DTC","ProtectWarningLamp","2020-08-20 03:30:00","RedStopLamp","NULL","NULL",30,"2020-08-20 03:30:00",83.0279820831493,1597894200,1597894500
FALSE,38.5154265910387,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 04:00:00","b13",9,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1404080755817,39.475088218351,"MalfunctionLamp",1597896000,1597896000,"OBD2DTC","ProtectWarningLamp","2020-08-20 04:00:00","RedStopLamp","NULL","NULL",52,"2020-08-20 04:00:00",72.0727716945112,1597896000,1597896300
FALSE,94.9994119582698,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 04:30:00","b13",10,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1355064813364,39.4734730317439,"MalfunctionLamp",1597897800,1597897800,"OBD2DTC","ProtectWarningLamp","2020-08-20 04:30:00","RedStopLamp","NULL","NULL",40,"2020-08-20 04:30:00",84.1800378076732,1597897800,1597898100
