"AmberWarningLamp","BatteryLevel","ClassCode","ControllerId","ControllerName","Count","DateTime","DeviceId","DiagnosticCode","DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","DiagnosticUnitOfMeasure","DiagnosticUnitOfMeasureName","DismissDateTime","DismissUserId","EntityStatus","FailureModeCode","FailureModeId","FailureModeName","FaultLampState","FaultState","Geotabld","Latitude","Longitude","MalfunctionLamp","numerictime","numerictime1","OBD2DTC","ProtectWarningLamp","RecordLastChangedUtc","RedStopLamp","Severity","SourceAddress","Speed","StmTime","Temperature","fivemintimeStart","fivemintimeEnd"
FALSE,30.5617843056098,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 00:00:00","b12",1,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1362798564362,39.4739124456328,"MalfunctionLamp",1597881600,1597881600,"OBD2DTC","ProtectWarningLamp","2020-08-20 00:00:00","RedStopLamp","NULL","NULL",68,"2020-08-20 00:00:00",68.1590764177963,1597881600,1597881900
FALSE,69.124802434817,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 00:30:00","b12",2,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1399927324054,39.4785930554773,"MalfunctionLamp",1597883400,1597883400,"OBD2DTC","ProtectWarningLamp","2020-08-20 00:30:00","RedStopLamp","NULL","NULL",46,"2020-08-20 00:30:00",65.5579242156819,1597883400,1597883700
FALSE,61.661972058937,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 01:00:00","b12",3,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.140802906515,39.4778075361073,"MalfunctionLamp",1597885200,1597885200,"OBD2DTC","ProtectWarningLamp","2020-08-20 01:00:00","RedStopLamp","NULL","NULL",44,"2020-08-20 01:00:00",83.6523273447528,1597885200,1597885500
FALSE,43.896178714931,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 01:30:00","b12",4,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1350945963642,39.4797162715423,"MalfunctionLamp",1597887000,1597887000,"OBD2DTC","ProtectWarningLamp","2020-08-20 01:30:00","RedStopLamp","NULL","NULL",10,"2020-08-20 01:30:00",75.5473510548472,1597887000,1597887300
FALSE,93.204819993116,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 02:00:00","b12",5,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1379528476269,39.4786612204125,"MalfunctionLamp",1597888800,1597888800,"OBD2DTC","ProtectWarningLamp","2020-08-20 02:00:00","RedStopLamp","NULL","NULL",28,"2020-08-20 02:00:00",68.1457055266947,1597888800,1597889100
FALSE,82.6184166362509,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 02:30:00","b12",6,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1407407113143,39.4739391745152,"MalfunctionLamp",1597890600,1597890600,"OBD2DTC","ProtectWarningLamp","2020-08-20 02:30:00","RedStopLamp","NULL","NULL",20,"2020-08-20 02:30:00",78.5012908605859,1597890600,1597890900
FALSE,59.111477737315,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 03:00:00","b12",7,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1366114932879,39.472357683919,"MalfunctionLamp",1597892400,1597892400,"OBD2DTC","ProtectWarningLamp","2020-08-20 03:00:00","RedStopLamp","NULL","NULL",56,"2020-08-20 03:00:00",74.8408497031778,1597892400,1597892700
FALSE,3.06359766982496,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 03:30:00","b12",8,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1373897860554,39.4783843213694,"MalfunctionLamp",1597894200,1597894200,"OBD2DTC","ProtectWarningLamp","2020-08-20 03:30:00","RedStopLamp","NULL","NULL",48,"2020-08-20 03:30:00",78.6963666602969,1597894200,1597894500
FALSE,16.4538105018437,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 04:00:00","b12",9,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1366090215814,39.4723524716518,"MalfunctionLamp",1597896000,1597896000,"OBD2DTC","ProtectWarningLamp","2020-08-20 04:00:00","RedStopLamp","NULL","NULL",58,"2020-08-20 04:00:00",77.7995601901785,1597896000,1597896300
FALSE,93.4818383306265,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 04:30:00","b12",10,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1366197150381,39.4720035023818,"MalfunctionLamp",1597897800,1597897800,"OBD2DTC","ProtectWarningLamp","2020-08-20 04:30:00","RedStopLamp","NULL","NULL",46,"2020-08-20 04:30:00",69.4659763760865,1597897800,1597898100
FALSE,51.2703208485618,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 05:00:00","b12",11,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1418082802686,39.4726880633119,"MalfunctionLamp",1597899600,1597899600,"OBD2DTC","ProtectWarningLamp","2020-08-20 05:00:00","RedStopLamp","NULL","NULL",38,"2020-08-20 05:00:00",67.4360169563442,1597899600,1597899900
FALSE,69.8591973865405,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 05:30:00","b12",12,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1400986872594,39.473216667424,"MalfunctionLamp",1597901400,1597901400,"OBD2DTC","ProtectWarningLamp","2020-08-20 05:30:00","RedStopLamp","NULL","NULL",58,"2020-08-20 05:30:00",81.9344822410494,1597901400,1597901700
FALSE,23.5314845107496,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 06:00:00","b12",13,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1380863506791,39.4722066719953,"MalfunctionLamp",1597903200,1597903200,"OBD2DTC","ProtectWarningLamp","2020-08-20 06:00:00","RedStopLamp","NULL","NULL",40,"2020-08-20 06:00:00",71.4595562266186,1597903200,1597903500
FALSE,91.0179595695809,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 06:30:00","b12",14,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1414245173393,39.4786403728689,"MalfunctionLamp",1597905000,1597905000,"OBD2DTC","ProtectWarningLamp","2020-08-20 06:30:00","RedStopLamp","NULL","NULL",64,"2020-08-20 06:30:00",74.7754018381238,1597905000,1597905300
FALSE,9.48005432728678,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 07:00:00","b12",15,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1381596020509,39.476085650442,"MalfunctionLamp",1597906800,1597906800,"OBD2DTC","ProtectWarningLamp","2020-08-20 07:00:00","RedStopLamp","NULL","NULL",65,"2020-08-20 07:00:00",72.6242733513936,1597906800,1597907100
FALSE,78.7932425970212,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 07:30:00","b12",16,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1393883554886,39.4745905366902,"MalfunctionLamp",1597908600,1597908600,"OBD2DTC","ProtectWarningLamp","2020-08-20 07:30:00","RedStopLamp","NULL","NULL",32,"2020-08-20 07:30:00",71.8997583352029,1597908600,1597908900
FALSE,78.8326521869749,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 08:00:00","b12",17,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1386594850684,39.4781421084122,"MalfunctionLamp",1597910400,1597910400,"OBD2DTC","ProtectWarningLamp","2020-08-20 08:00:00","RedStopLamp","NULL","NULL",50,"2020-08-20 08:00:00",81.2562711490318,1597910400,1597910700
FALSE,99.9858918134123,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 08:30:00","b12",18,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1362603075655,39.47234624676,"MalfunctionLamp",1597912200,1597912200,"OBD2DTC","ProtectWarningLamp","2020-08-20 08:30:00","RedStopLamp","NULL","NULL",67,"2020-08-20 08:30:00",75.3366494644433,1597912200,1597912500
FALSE,93.762489547953,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 09:00:00","b12",19,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.141176389143,39.4796493891244,"MalfunctionLamp",1597914000,1597914000,"OBD2DTC","ProtectWarningLamp","2020-08-20 09:00:00","RedStopLamp","NULL","NULL",31,"2020-08-20 09:00:00",71.9614121410996,1597914000,1597914300
FALSE,54.715649667196,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 09:30:00","b12",20,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.138751450609,39.4751802319658,"MalfunctionLamp",1597915800,1597915800,"OBD2DTC","ProtectWarningLamp","2020-08-20 09:30:00","RedStopLamp","NULL","NULL",11,"2020-08-20 09:30:00",83.5853553563356,1597915800,1597916100
FALSE,76.7059674020857,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 10:00:00","b12",21,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1400157683696,39.4799818534436,"MalfunctionLamp",1597917600,1597917600,"OBD2DTC","ProtectWarningLamp","2020-08-20 10:00:00","RedStopLamp","NULL","NULL",34,"2020-08-20 10:00:00",65.7350213360041,1597917600,1597917900
FALSE,9.68081853352487,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 10:30:00","b12",22,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1364673624863,39.4801164684834,"MalfunctionLamp",1597919400,1597919400,"OBD2DTC","ProtectWarningLamp","2020-08-20 10:30:00","RedStopLamp","NULL","NULL",26,"2020-08-20 10:30:00",82.1269089588895,1597919400,1597919700
FALSE,85.6701465323567,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 11:00:00","b12",23,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1384481494978,39.4791382939218,"MalfunctionLamp",1597921200,1597921200,"OBD2DTC","ProtectWarningLamp","2020-08-20 11:00:00","RedStopLamp","NULL","NULL",41,"2020-08-20 11:00:00",74.7510540438816,1597921200,1597921500
FALSE,87.2209809953347,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 11:30:00","b12",24,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1355569737635,39.4798588355631,"MalfunctionLamp",1597923000,1597923000,"OBD2DTC","ProtectWarningLamp","2020-08-20 11:30:00","RedStopLamp","NULL","NULL",59,"2020-08-20 11:30:00",65.6880886713043,1597923000,1597923300
FALSE,43.7084682751447,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 12:00:00","b12",25,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1382807786687,39.4758002173404,"MalfunctionLamp",1597924800,1597924800,"OBD2DTC","ProtectWarningLamp","2020-08-20 12:00:00","RedStopLamp","NULL","NULL",71,"2020-08-20 12:00:00",84.6242849854752,1597924800,1597925100
FALSE,30.7027853326872,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 12:30:00","b12",26,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1350318066501,39.4771239646244,"MalfunctionLamp",1597926600,1597926600,"OBD2DTC","ProtectWarningLamp","2020-08-20 12:30:00","RedStopLamp","NULL","NULL",13,"2020-08-20 12:30:00",70.5729771591723,1597926600,1597926900
FALSE,14.8499009432271,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 13:00:00","b12",27,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1390408014646,39.4737438070016,"MalfunctionLamp",1597928400,1597928400,"OBD2DTC","ProtectWarningLamp","2020-08-20 13:00:00","RedStopLamp","NULL","NULL",41,"2020-08-20 13:00:00",73.9624502649531,1597928400,1597928700
FALSE,93.0392922833562,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 13:30:00","b12",28,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1410137071747,39.4772099553862,"MalfunctionLamp",1597930200,1597930200,"OBD2DTC","ProtectWarningLamp","2020-08-20 13:30:00","RedStopLamp","NULL","NULL",7,"2020-08-20 13:30:00",78.4212546236813,1597930200,1597930500
FALSE,29.3371343752369,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 14:00:00","b12",29,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.136922800392,39.477182227423,"MalfunctionLamp",1597932000,1597932000,"OBD2DTC","ProtectWarningLamp","2020-08-20 14:00:00","RedStopLamp","NULL","NULL",28,"2020-08-20 14:00:00",66.9087464362383,1597932000,1597932300
FALSE,99.4046422187239,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 14:30:00","b12",30,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1386527685049,39.4770015508585,"MalfunctionLamp",1597933800,1597933800,"OBD2DTC","ProtectWarningLamp","2020-08-20 14:30:00","RedStopLamp","NULL","NULL",2,"2020-08-20 14:30:00",73.1988850422204,1597933800,1597934100
FALSE,43.8656172947958,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 15:00:00","b12",31,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1381160251162,39.4802485360606,"MalfunctionLamp",1597935600,1597935600,"OBD2DTC","ProtectWarningLamp","2020-08-20 15:00:00","RedStopLamp","NULL","NULL",44,"2020-08-20 15:00:00",71.8483527749777,1597935600,1597935900
FALSE,78.1400173902512,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 15:30:00","b12",32,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1408716488616,39.4719363897723,"MalfunctionLamp",1597937400,1597937400,"OBD2DTC","ProtectWarningLamp","2020-08-20 15:30:00","RedStopLamp","NULL","NULL",75,"2020-08-20 15:30:00",68.5826150747016,1597937400,1597937700
FALSE,91.1393183982,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 16:00:00","b12",33,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1392210425642,39.4749838248144,"MalfunctionLamp",1597939200,1597939200,"OBD2DTC","ProtectWarningLamp","2020-08-20 16:00:00","RedStopLamp","NULL","NULL",17,"2020-08-20 16:00:00",75.5075269471854,1597939200,1597939500
FALSE,92.6222396083176,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 16:30:00","b12",34,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.141728252468,39.4804142205511,"MalfunctionLamp",1597941000,1597941000,"OBD2DTC","ProtectWarningLamp","2020-08-20 16:30:00","RedStopLamp","NULL","NULL",58,"2020-08-20 16:30:00",73.405659343116,1597941000,1597941300
FALSE,52.1353447111323,"ClassCode","ControllerId","ControllerName",1,"2020-08-20 17:00:00","b12",35,"DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","UnitOfMeasure","UnitOfMeasureName","NULL","DissmissUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","FaultState","GeotabId",-86.1415312973171,39.4748602823106,"MalfunctionLamp",1597942800,1597942800,"OBD2DTC","ProtectWarningLamp","2020-08-20 17:00:00","RedStopLamp","NULL","NULL",9,"2020-08-20 17:00:00",65.8361044339836,1597942800,1597943100
