"AmberWarningLamp","BatteryLevel","ClassCode","ControllerId","ControllerName","Count","DateTime","DeviceId","DiagnosticCode","DiagnosticId","DiagnosticName","DiagnosticSourceId","DiagnosticSourceName","DiagnosticUnitOfMeasure","DiagnosticUnitOfMeasureName","DismissDateTime","DismissUserId","EntityStatus","FailureModeCode","FailureModeId","FailureModeName","FaultLampState","FaultState","Geotabld","Latitude","Longitude","MalfunctionLamp","numerictime","numerictime1","OBD2DTC","ProtectWarningLamp","RecordLastChangedUtc","RedStopLamp","Severity","SourceAddress","Speed","StmTime","Temperature","fivemintimeStart","fivemintimeEnd"
"False",100,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:00:31.18","b17",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",34.3932152,-82.0289001,"False",1629367231.18,1629367200,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",9,"2021-08-19 10:00:31",79.7396245785058,1629367200,1629367500
"False",99.6,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:00:31.18","b17",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",34.3933449,-82.0289001,"False",1629367231.18,1629367200,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,"2021-08-19 10:00:31",77.6465957518667,1629367200,1629367500
"False",99.6,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:00:31.18","b17",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",34.3933449,-82.0288773,"False",1629367231.18,1629367200,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",1,"2021-08-19 10:00:31",78.1355414073914,1629367200,1629367500
"False",100,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:00:31.18","b17",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",34.3932915,-82.0289307,"False",1629367231.18,1629367200,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,"2021-08-19 10:00:31",68.4196622576565,1629367200,1629367500
"False",99.6,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:00:31.18","b17",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",34.3933945,-82.0289001,"False",1629367231.18,1629367200,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",4,"2021-08-19 10:00:31",80.8364941738546,1629367200,1629367500
"False",99.6,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:00:31.18","b17",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",34.3932152,-82.0289001,"False",1629367231.18,1629367200,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",9,"2021-08-19 10:00:31",84.7872801171616,1629367200,1629367500
"False",100,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:00:31.18","b17",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",34.3933945,-82.0289001,"False",1629367231.18,1629367200,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",4,"2021-08-19 10:00:31",79.0051554795355,1629367200,1629367500
"False",99.6,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:00:31.18","b17",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",34.3936272,-82.0289001,"False",1629367231.18,1629367200,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,"2021-08-19 10:00:31",69.2800185550004,1629367200,1629367500
"False",99.6,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:00:31.18","b17",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",34.3932915,-82.0289307,"False",1629367231.18,1629367200,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",0,"2021-08-19 10:00:31",78.5290010739118,1629367200,1629367500
"False",100,"NULL","ControllerGoDeviceId","Telematics device",1,"2021-08-19 10:00:31.18","b17",2118,"DiagnosticCanBusExcessiveListenId","Generic state of charge","SourceGeotabGoId","**Go","UnitOfMeasurePercentageId","%","NULL","NoUserId",1,"NULL","NoFailureModeId","**No Failure Mode","NULL","Active","DiagnosticStateOfChargeId",34.3932686,-82.028801,"False",1629367231.18,1629367200,"NULL","False","2021-06-18 21:50:59.070679","False","NULL","NULL",8,"2021-08-19 10:00:31",76.4639078686014,1629367200,1629367500
